,Date,Name,Points,Prop
119,"Thu, May 18 7:30 PM",Jamal Murray + LeBron James,12.5,Assists
120,"Thu, May 18 7:30 PM",Jamal Murray + D'Angelo Russell,10.5,Assists
121,"Fri, May 19 7:40 PM",Jimmy Butler,6.0,Assists
122,"Fri, May 19 7:40 PM",Jayson Tatum,5.0,Assists
123,"Fri, May 19 7:40 PM",Jaylen Brown,3.5,Assists
124,"Fri, May 19 7:40 PM",Marcus Smart,6.0,Assists
125,"Fri, May 19 7:40 PM",Kyle Lowry,4.0,Assists
126,"Thu, May 18 7:30 PM",LeBron James,9.5,FG Made
127,"Thu, May 18 7:30 PM",Nikola Jokic,11.5,FG Made
128,"Thu, May 18 7:30 PM",Anthony Davis,9.5,FG Made
129,"Thu, May 18 7:30 PM",Jamal Murray,9.5,FG Made
130,"Thu, May 18 7:30 PM",Austin Reaves,5.5,FG Made
131,"Thu, May 18 7:30 PM",Michael Porter Jr.,6.0,FG Made
132,"Thu, May 18 7:30 PM",D'Angelo Russell,5.5,FG Made
133,"Thu, May 18 7:30 PM",Aaron Gordon,5.0,FG Made
134,"Thu, May 18 7:40 PM",LeBron James,49.0,Fantasy Score
135,"Thu, May 18 7:40 PM",Nikola Jokic,64.0,Fantasy Score
136,"Thu, May 18 7:40 PM",Anthony Davis,54.0,Fantasy Score
137,"Thu, May 18 7:40 PM",Jamal Murray,42.0,Fantasy Score
138,"Thu, May 18 7:40 PM",Austin Reaves,27.5,Fantasy Score
139,"Thu, May 18 7:40 PM",Michael Porter Jr.,28.5,Fantasy Score
140,"Thu, May 18 7:40 PM",D'Angelo Russell,25.0,Fantasy Score
141,"Thu, May 18 7:40 PM",Aaron Gordon,26.0,Fantasy Score
142,"Thu, May 18 7:40 PM",Kentavious Caldwell-Pope,22.0,Fantasy Score
143,"Thu, May 18 7:40 PM",Bruce Brown,22.5,Fantasy Score
144,"Thu, May 18 7:40 PM",Michael Porter Jr.,2.5,3-PT Made
145,"Thu, May 18 7:40 PM",Kentavious Caldwell-Pope,1.5,3-PT Made
146,"Thu, May 18 7:40 PM",Bruce Brown,0.5,3-PT Made
147,"Thu, May 18 7:30 PM",Michael Porter Jr. + Jamal Murray,5.5,3-PT Made
148,"Thu, May 18 7:30 PM",LeBron James + D'Angelo Russell,4.0,3-PT Made
149,"Thu, May 18 7:30 PM",Nikola Jokic + LeBron James,3.5,3-PT Made
150,"Thu, May 18 7:30 PM",Jamal Murray + LeBron James,5.0,3-PT Made
151,"Thu, May 18 7:30 PM",Jamal Murray + D'Angelo Russell,5.0,3-PT Made
152,"Fri, May 19 7:40 PM",Al Horford,1.5,3-PT Made
153,"Fri, May 19 7:40 PM",Derrick White,1.5,3-PT Made
154,"Thu, May 18 7:40 PM",LeBron James,34.5,Pts+Rebs
155,"Thu, May 18 7:40 PM",Nikola Jokic,42.5,Pts+Rebs
156,"Thu, May 18 7:40 PM",Anthony Davis,37.5,Pts+Rebs
157,"Thu, May 18 7:40 PM",Jamal Murray,29.5,Pts+Rebs
158,"Thu, May 18 7:40 PM",Austin Reaves,18.5,Pts+Rebs
159,"Thu, May 18 7:40 PM",Michael Porter Jr.,22.5,Pts+Rebs
160,"Thu, May 18 7:40 PM",D'Angelo Russell,15.5,Pts+Rebs
161,"Thu, May 18 7:40 PM",Aaron Gordon,19.5,Pts+Rebs
162,"Thu, May 18 7:40 PM",Kentavious Caldwell-Pope,13.5,Pts+Rebs
163,"Thu, May 18 7:40 PM",Dennis Schroder,11.5,Pts+Rebs
164,"Thu, May 18 7:40 PM",Bruce Brown,15.5,Pts+Rebs
165,"Thu, May 18 7:40 PM",Rui Hachimura,16.5,Pts+Rebs
166,"Fri, May 19 7:40 PM",Jimmy Butler,34.5,Pts+Rebs
167,"Fri, May 19 7:40 PM",Jayson Tatum,39.5,Pts+Rebs
168,"Fri, May 19 7:40 PM",Bam Adebayo,27.5,Pts+Rebs
169,"Fri, May 19 7:40 PM",Jaylen Brown,30.5,Pts+Rebs
170,"Fri, May 19 7:40 PM",Max Strus,15.5,Pts+Rebs
171,"Fri, May 19 7:40 PM",Malcolm Brogdon,18.5,Pts+Rebs
172,"Fri, May 19 7:40 PM",Gabe Vincent,13.5,Pts+Rebs
173,"Fri, May 19 7:40 PM",Marcus Smart,16.5,Pts+Rebs
174,"Fri, May 19 7:40 PM",Kyle Lowry,14.5,Pts+Rebs
175,"Fri, May 19 7:40 PM",Al Horford,14.5,Pts+Rebs
176,"Fri, May 19 7:40 PM",Caleb Martin,13.5,Pts+Rebs
177,"Fri, May 19 7:40 PM",Robert Williams III,15.5,Pts+Rebs
178,"Fri, May 19 7:40 PM",Kevin Love,11.5,Pts+Rebs
179,"Fri, May 19 7:40 PM",Derrick White,10.5,Pts+Rebs
180,"Thu, May 18 7:30 PM",LeBron James,1.0,Dunks
181,"Thu, May 18 7:30 PM",Nikola Jokic,0.5,Dunks
182,"Thu, May 18 7:30 PM",Anthony Davis,2.0,Dunks
183,"Thu, May 18 7:30 PM",Michael Porter Jr.,0.5,Dunks
184,"Thu, May 18 7:30 PM",Aaron Gordon,1.5,Dunks
185,"Thu, May 18 7:30 PM",LeBron James,20.5,FG Attempted
186,"Thu, May 18 7:30 PM",Nikola Jokic,20.5,FG Attempted
187,"Thu, May 18 7:30 PM",Anthony Davis,18.0,FG Attempted
188,"Thu, May 18 7:30 PM",Jamal Murray,21.5,FG Attempted
189,"Thu, May 18 7:30 PM",Austin Reaves,12.5,FG Attempted
190,"Thu, May 18 7:30 PM",Michael Porter Jr.,12.5,FG Attempted
191,"Thu, May 18 7:30 PM",D'Angelo Russell,12.5,FG Attempted
192,"Thu, May 18 7:30 PM",Aaron Gordon,10.5,FG Attempted
193,"Thu, May 18 7:30 PM",LeBron James,2.0,Personal Fouls
194,"Thu, May 18 7:30 PM",Nikola Jokic,3.0,Personal Fouls
195,"Thu, May 18 7:30 PM",Jamal Murray,2.5,Personal Fouls
196,"Thu, May 18 7:30 PM",Austin Reaves,2.5,Personal Fouls
197,"Thu, May 18 7:30 PM",Michael Porter Jr.,2.5,Personal Fouls
198,"Thu, May 18 7:30 PM",D'Angelo Russell,2.0,Personal Fouls
199,"Thu, May 18 7:30 PM",Aaron Gordon,3.0,Personal Fouls
200,"Thu, May 18 7:40 PM",LeBron James,32.5,Pts+Asts
201,"Thu, May 18 7:40 PM",Nikola Jokic,39.5,Pts+Asts
202,"Thu, May 18 7:40 PM",Anthony Davis,27.5,Pts+Asts
203,"Thu, May 18 7:40 PM",Jamal Murray,31.5,Pts+Asts
204,"Thu, May 18 7:40 PM",Austin Reaves,19.5,Pts+Asts
205,"Thu, May 18 7:40 PM",Michael Porter Jr.,17.0,Pts+Asts
206,"Thu, May 18 7:40 PM",D'Angelo Russell,17.5,Pts+Asts
207,"Thu, May 18 7:40 PM",Aaron Gordon,15.5,Pts+Asts
208,"Thu, May 18 7:40 PM",Kentavious Caldwell-Pope,13.0,Pts+Asts
209,"Thu, May 18 7:40 PM",Dennis Schroder,12.5,Pts+Asts
210,"Thu, May 18 7:40 PM",Bruce Brown,13.5,Pts+Asts
211,"Thu, May 18 7:40 PM",Rui Hachimura,13.0,Pts+Asts
212,"Fri, May 19 7:40 PM",Jimmy Butler,34.5,Pts+Asts
213,"Fri, May 19 7:40 PM",Jayson Tatum,34.5,Pts+Asts
214,"Fri, May 19 7:40 PM",Bam Adebayo,20.5,Pts+Asts
215,"Fri, May 19 7:40 PM",Jaylen Brown,27.5,Pts+Asts
216,"Fri, May 19 7:40 PM",Max Strus,13.5,Pts+Asts
217,"Fri, May 19 7:40 PM",Malcolm Brogdon,18.5,Pts+Asts
218,"Fri, May 19 7:40 PM",Gabe Vincent,14.5,Pts+Asts
219,"Fri, May 19 7:40 PM",Marcus Smart,19.5,Pts+Asts
220,"Fri, May 19 7:40 PM",Kyle Lowry,15.5,Pts+Asts
221,"Fri, May 19 7:40 PM",Al Horford,10.5,Pts+Asts
222,"Fri, May 19 7:40 PM",Caleb Martin,10.5,Pts+Asts
223,"Fri, May 19 7:40 PM",Derrick White,10.5,Pts+Asts
224,"Thu, May 18 7:40 PM",LeBron James,16.0,Rebs+Asts
225,"Thu, May 18 7:40 PM",Nikola Jokic,24.5,Rebs+Asts
226,"Thu, May 18 7:40 PM",Anthony Davis,15.5,Rebs+Asts
227,"Thu, May 18 7:40 PM",Jamal Murray,11.0,Rebs+Asts
228,"Thu, May 18 7:40 PM",Austin Reaves,8.0,Rebs+Asts
229,"Thu, May 18 7:40 PM",Michael Porter Jr.,8.0,Rebs+Asts
230,"Thu, May 18 7:40 PM",D'Angelo Russell,7.0,Rebs+Asts
231,"Thu, May 18 7:40 PM",Aaron Gordon,8.5,Rebs+Asts
232,"Fri, May 19 7:40 PM",Jimmy Butler,12.5,Rebs+Asts
233,"Fri, May 19 7:40 PM",Jayson Tatum,14.5,Rebs+Asts
234,"Fri, May 19 7:40 PM",Bam Adebayo,12.0,Rebs+Asts
235,"Fri, May 19 7:40 PM",Jaylen Brown,9.5,Rebs+Asts
236,"Fri, May 19 7:40 PM",Marcus Smart,9.5,Rebs+Asts
237,"Fri, May 19 7:40 PM",Kyle Lowry,7.5,Rebs+Asts
238,"Fri, May 19 7:40 PM",Al Horford,9.5,Rebs+Asts
239,"Fri, May 19 7:40 PM",Robert Williams III,8.5,Rebs+Asts
240,"Thu, May 18 7:40 PM",Nikola Jokic,5.5,Free Throws Made
241,"Thu, May 18 7:40 PM",LeBron James,5.0,Free Throws Made
242,"Thu, May 18 7:40 PM",Jamal Murray,3.0,Free Throws Made
243,"Thu, May 18 7:40 PM",Anthony Davis,6.0,Free Throws Made
244,"Thu, May 18 7:40 PM",Aaron Gordon,2.5,Free Throws Made
245,"Thu, May 18 7:40 PM",Austin Reaves,3.5,Free Throws Made
246,"Thu, May 18 7:40 PM",Kentavious Caldwell-Pope,0.5,Free Throws Made
247,"Thu, May 18 7:40 PM",D'Angelo Russell,1.5,Free Throws Made
248,"Thu, May 18 7:40 PM",Jeff Green,0.5,Free Throws Made
249,"Thu, May 18 7:40 PM",Dennis Schroder,0.5,Free Throws Made
250,"Thu, May 18 7:40 PM",Bruce Brown,1.5,Free Throws Made
251,"Fri, May 19 7:40 PM",Jayson Tatum,7.0,Free Throws Made
252,"Fri, May 19 7:40 PM",Jimmy Butler,8.5,Free Throws Made
253,"Fri, May 19 7:40 PM",Jaylen Brown,3.5,Free Throws Made
254,"Fri, May 19 7:40 PM",Bam Adebayo,3.5,Free Throws Made
255,"Fri, May 19 7:40 PM",Marcus Smart,2.5,Free Throws Made
256,"Fri, May 19 7:40 PM",Kyle Lowry,1.5,Free Throws Made
257,"Fri, May 19 7:40 PM",Malcolm Brogdon,1.5,Free Throws Made
258,"Fri, May 19 7:40 PM",Max Strus,0.5,Free Throws Made
259,"Fri, May 19 7:40 PM",Robert Williams III,0.5,Free Throws Made
260,"Fri, May 19 7:40 PM",Gabe Vincent,0.5,Free Throws Made
261,"Fri, May 19 7:40 PM",Caleb Martin,1.0,Free Throws Made
262,"Thu, May 18 7:40 PM",Anthony Davis,3.5,Blks+Stls
263,"Thu, May 18 7:40 PM",Jamal Murray,1.5,Blks+Stls
264,"Fri, May 19 7:40 PM",Bam Adebayo,1.5,Blks+Stls
265,"Fri, May 19 7:40 PM",Max Strus,0.5,Blks+Stls
266,"Fri, May 19 7:40 PM",Bam Adebayo,0.5,Blocked Shots
267,"Fri, May 19 7:40 PM",Derrick White,0.5,Blocked Shots
268,"Thu, May 18 7:40 PM",Austin Reaves,0.5,Steals
269,"Thu, May 18 7:40 PM",Aaron Gordon,0.5,Steals
270,"Thu, May 18 7:40 PM",Lonnie Walker IV,0.5,Steals
271,"Fri, May 19 7:40 PM",Malcolm Brogdon,0.5,Steals
272,"Thu, May 18 7:40 PM",Nikola Jokic,3.5,Turnovers
273,"Thu, May 18 7:40 PM",Austin Reaves,1.5,Turnovers
274,"Thu, May 18 7:40 PM",D'Angelo Russell,1.5,Turnovers
275,"Fri, May 19 7:40 PM",Al Horford,0.5,Turnovers
276,"Fri, May 19 7:40 PM",Derrick White,0.5,Turnovers
